UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,Month,HighUsageFlag,CostPerUnit,BilltoIncomeRatio,IsShortContractedCust,EngagementScore,Income_x_Complaints,Billing_x_ContractLength,Gender_x_Complaints,Promo_x_PaymentHistory,UsageData_squared,Age_x_Usage,ContractType_x_CSInteractions,Billing_x_Income,is_churned
504.2480649969895,102.83523022746223,1,0,2,3,0,5,24,0,68885,3,3,0,0.20393777857744716,669.8579839577604,1,1,137770,514.1761511373112,0,3,254266.11105320815,12101.953559927748,0,0.0014928320736791545,0
63.429588296970984,128.99050849169893,0,1,1,3,0,2,45,0,44642,3,3,0,2.0336015407790176,346.08747978439743,1,3,44642,257.98101698339786,0,0,4023.3126715232384,2854.3314733636944,0,0.002889378144203995,0
144.23253828599957,102.83523022746223,1,4,1,1,0,4,60,0,93805,5,3,0,0.7129821845300236,912.1873874596461,1,4,93805,411.34092090984893,0,1,20803.025100422332,8653.952297159974,0,0.0010962542931951286,0
495.9785534203096,100.44197663885781,1,2,2,3,1,22,63,0,101428,5,3,0,0.20251274162199462,1009.8168454478696,0,3,202856,2209.723486054872,0,3,245994.7254529029,31246.648865479503,2,0.0009902688248810282,0
69.85402560510379,120.18228869716394,1,0,0,1,0,13,42,0,79724,9,3,0,1.7204776339816699,663.358976303813,0,1,0,1562.3697530631312,0,1,4879.584893238495,2933.869075414359,0,0.0015074605041977289,0
209.62719816116592,77.70622491848339,1,0,0,3,1,6,66,1,84381,2,3,0,0.37068770464957107,1085.8975595393895,1,3,0,466.23734951090034,0,3,43943.56220890072,13835.395078636951,0,0.000920886266247344,0
504.2480649969895,102.83523022746223,1,5,1,0,0,13,58,0,52006,5,3,0,0.20393777857744716,505.72162754891906,0,4,52006,1336.857992957009,0,0,254266.11105320815,29246.387769825393,0,0.001977334401666357,0
504.2480649969895,73.22605529001147,0,4,1,2,0,9,64,1,108098,3,3,0,0.14521831688228423,1476.2231772813425,0,5,108098,659.0344976101032,1,0,254266.11105320815,32271.87615980733,0,0.0006773980822210332,0
219.6577031602489,118.81217637382224,1,2,0,3,1,23,36,0,82440,3,3,0,0.5408969258280193,693.868276098374,0,5,0,2732.6800565979115,0,3,48249.50655763602,7907.677313768961,2,0.0014411782532213612,0
495.9785534203096,125.20366162760762,1,2,2,0,1,20,20,0,49478,5,3,0,0.252437652322248,395.1801357628188,0,0,98956,2504.073232552152,0,0,245994.7254529029,9919.571068406192,2,0.0025304404217467535,0
624.4455426669176,100.44197663885781,1,0,1,3,1,14,29,0,57824,4,3,0,0.16084985763511817,575.6955601133574,0,2,57824,1406.1876729440094,0,3,389932.23575658124,18108.92073734061,0,0.0017369991636637754,0
568.191560656873,97.55585685842745,1,4,2,2,1,22,18,1,55831,2,3,0,0.171695364052302,572.2977768625584,0,4,111662,2146.228850885404,2,2,322841.649601693,10227.448091823713,4,0.0017473108048865784,1
237.3817794247245,199.360377500598,1,2,1,0,1,19,31,1,76719,2,3,0,0.8398301587583162,384.8257159312907,0,1,76719,3787.847172511362,1,0,56350.10920284856,7358.83516216646,2,0.0025985450664832896,0
519.4688144525962,147.04488496416118,1,1,2,1,0,5,63,0,106065,3,3,0,0.2830677816898663,721.3103674150306,1,0,212130,735.2244248208059,0,1,269847.8491887858,32726.535310513562,0,0.0013863526951535948,0
212.05343756603355,72.42959591040956,0,0,0,2,0,16,55,0,54935,5,3,0,0.34156294159511064,758.4606721808972,0,2,0,1158.873534566553,0,0,44966.66038357169,11662.939066131845,0,0.0013184359238096978,0
525.4126820056257,112.30661158511366,1,2,1,1,0,9,19,1,36062,1,3,0,0.21374933539177718,321.10308993402174,0,2,36062,1010.7595042660229,1,1,276058.48641234473,9982.840958106888,0,0.00311417828758322,0
767.6300151924078,182.5228266334691,1,5,2,2,0,20,41,1,34211,6,3,1,0.2377744786174358,187.43409046968347,0,5,68422,3650.456532669382,2,2,589255.8402242962,31472.83062288872,0,0.005335052807011256,0
619.7527883196781,78.4138619773981,1,2,0,1,1,13,59,0,61363,1,3,0,0.12652441982552406,782.5529626086671,0,3,0,1019.3802057061753,0,1,384093.5186300157,36565.41451086101,2,0.0012778479560882293,0
296.2764529640938,100.44197663885781,1,0,0,0,1,22,32,1,52139,5,3,0,0.33901437537133783,519.0957181922789,0,0,0,2209.723486054872,0,0,87779.73658098487,9480.846494851,0,0.0019263900391035254,0
700.6532582507832,21.42478648013315,1,4,0,2,0,14,42,1,111395,3,3,1,0.030578301360677646,5199.351699644462,0,6,0,299.9470107218641,0,2,490914.9882974387,29427.436846532895,0,0.00019232994434390058,0
351.6204683525932,102.83523022746223,1,3,2,1,0,3,61,0,47902,1,3,0,0.29246087609536575,465.8131254633758,1,2,95804,308.50569068238667,0,1,123636.953764497,21448.848569508187,0,0.0021467388311266983,0
241.70556562798583,102.09491665234438,1,2,2,1,0,10,68,0,67485,1,3,0,0.42239373506806555,661.0025475587707,0,1,134970,1020.9491665234439,0,1,58421.580455544565,16435.97846270304,0,0.0015128310561056276,0
350.2936114363375,125.86856994655253,1,0,1,0,0,19,51,0,97781,4,3,0,0.3593230531109127,776.8500114168348,0,-1,97781,2391.502828984498,0,0,122705.61421311182,17864.974183253213,0,0.0012872366074180579,0
496.9917297710507,102.83523022746223,1,5,2,2,0,24,32,1,60248,3,3,0,0.2069153751810626,585.8692577119424,0,5,120496,2468.0455254590934,2,2,247000.7794608211,15903.735352673622,0,0.0017068371297027708,0
734.7677848980992,19.38704018171604,1,1,2,2,1,17,69,1,114492,6,3,1,0.02638526154818385,5905.594609948643,0,1,228984,329.57968308917265,2,2,539883.6977240593,50698.977157968846,1,0.00016932948024522056,0
495.9785534203096,90.20733003978346,1,2,1,1,1,5,30,0,71028,1,3,0,0.1818774812291906,787.3861244831774,1,2,71028,451.0366501989173,0,1,245994.7254529029,14879.356602609289,2,0.0012700070399383836,0
984.7336323307871,46.98878945814431,1,4,2,0,1,16,42,0,66444,1,3,1,0.04771725867321657,1414.039407403453,0,2,132888,751.820631330309,0,0,969700.3266433859,41358.81255789306,4,0.0007071832260989436,0
712.7545400198907,133.1306886274784,1,1,1,3,1,3,67,1,108774,1,3,1,0.18678336110460014,817.0467765277439,1,3,108774,399.3920658824352,1,3,508019.0343189659,47754.55418133268,1,0.0012239088818890224,0
67.3688932607206,41.338770196878286,1,2,1,1,0,6,69,1,86216,2,3,0,0.6136180690529591,2085.596634573097,1,2,86216,248.03262118126972,1,1,4538.567779174365,4648.453634989721,0,0.0004794735399849019,1
553.2234118387175,36.62065984182301,0,3,1,3,0,15,19,1,83529,4,3,0,0.06619506524517642,2280.9255857428548,0,5,83529,549.3098976273452,1,0,306056.1434064713,10511.244824935633,0,0.00043841326280166424,0
187.9976252636979,142.60567899541402,1,4,2,3,0,5,51,0,46272,5,3,0,0.7585504274077179,324.47515643109864,1,5,92544,713.0283949770701,0,3,35343.107104789786,9587.878888448593,0,0.003081833444890412,0
336.59652160391516,17.052008229204674,1,1,1,2,0,13,50,0,64205,5,3,0,0.05066008450696459,3765.2456612140986,0,2,64205,221.67610697966074,0,2,113297.21835585493,16829.82608019576,0,0.00026558278399533804,0
495.9785534203096,33.97389530170922,1,5,2,0,1,9,52,1,73129,2,3,0,0.068498718477689,2152.505603215917,0,3,146258,305.76505771538297,2,0,245994.7254529029,25790.8847778561,5,0.00046456851226185175,0
326.72737901126203,23.351863168561906,1,3,0,3,0,17,68,0,83788,9,3,0,0.07147201204633967,3588.0648749604666,0,6,0,396.9816738655524,0,3,106750.78019556886,22217.46177276582,0,0.00027869843498027074,0
785.5058634568875,102.83523022746223,0,4,1,2,0,8,29,0,98762,4,3,1,0.1309159294812907,960.3907122252499,0,5,98762,822.6818418196979,0,0,617019.4615251503,22779.670040249737,0,0.0010412323463995852,0
504.2480649969895,102.83523022746223,0,5,0,0,0,12,50,0,44501,3,3,0,0.20393777857744716,432.74080197581907,0,5,0,1234.0227627295467,0,0,254266.11105320815,25212.403249849474,0,0.0023108001938668427,0
495.9785534203096,100.44197663885781,1,1,1,2,1,18,52,0,99956,1,3,0,0.20251274162199462,995.1616181289905,0,2,99956,1807.9555794994405,0,2,245994.7254529029,25790.8847778561,1,0.0010048518526852327,0
720.5261336604912,187.1972562435868,1,0,2,0,0,19,29,1,61905,2,3,1,0.259806338033248,330.69394948528156,0,-2,123810,3556.7478686281493,2,0,519157.90928773594,20895.257876154243,0,0.00302389519987702,0
495.9785534203096,100.44197663885781,1,4,1,3,1,14,29,0,41778,1,3,0,0.20251274162199462,415.9416351413919,0,6,41778,1406.1876729440094,0,3,245994.7254529029,14383.378049188977,4,0.00240412591586342,0
552.7816189868385,100.44197663885781,1,3,2,0,1,4,61,1,43687,5,3,0,0.1817028157031562,434.94763307056314,1,1,87374,401.76790655543124,2,0,305567.5182897102,33719.678758197144,3,0.002299074726214471,0
495.9785534203096,128.00786650791204,1,2,1,2,1,4,19,0,88713,3,3,0,0.2580915356624981,693.0277210308535,1,3,88713,512.0314660316482,0,2,245994.7254529029,9423.592514985883,2,0.001442927457987601,0
491.40576371231026,66.7394154313679,1,1,2,0,1,9,69,0,104702,1,3,0,0.13581325324144952,1568.8180563653764,0,-1,209404,600.6547388823111,0,0,241479.6246096789,33906.99769614941,1,0.000637416458280736,1
999.498447679944,105.8267007740756,1,1,1,1,0,7,55,0,87424,3,3,1,0.10587980503593845,826.1053152043107,0,1,87424,740.7869054185293,0,1,998997.1469146177,54972.41462239692,0,0.0012104855679047825,0
888.644912607075,16.724175509520233,1,0,0,2,1,10,46,1,77165,3,3,1,0.018819862998433693,4613.979323290038,0,2,0,167.24175509520234,0,2,789689.7807024359,40877.66597992545,0,0.0002167298487613746,0
495.9785534203096,75.03734079791542,0,1,2,1,1,5,39,1,39413,3,3,0,0.151291502990304,525.2451590221453,1,0,78826,375.1867039895771,2,0,245994.7254529029,19343.163583392074,1,0.0019038245495995184,0
504.2480649969895,171.8181189183619,1,3,1,1,0,3,33,1,48685,3,3,0,0.3407412558328562,283.3519555823581,1,3,48685,515.4543567550857,1,1,254266.11105320815,16640.186144900654,0,0.003529107318702746,0
495.9785534203096,59.76296534173451,1,1,1,0,1,11,62,1,108061,2,3,0,0.12049505957385476,1808.1599429025878,0,0,108061,657.3926187590796,1,0,245994.7254529029,30750.670312059196,1,0.000553043302379509,0
680.124638296846,131.40745971443624,1,3,2,2,0,16,27,0,44757,5,3,0,0.1932108503575228,340.59710230501514,0,3,89514,2102.51935543098,0,2,462569.5236184156,18363.365234014844,0,0.0029359546832842453,0
892.8875534323497,147.95379259871615,1,2,1,2,1,12,54,0,75768,4,3,1,0.16570260390568428,512.105831619334,0,3,75768,1775.4455111845937,0,2,797248.1830744072,48215.927885346886,2,0.0019526955958072054,0
455.1743639095306,57.34852634770107,1,5,2,3,1,13,34,1,51086,2,3,0,0.12599243475649594,890.7988269876073,0,6,102172,745.5308425201139,2,3,207183.7015604458,15475.92837292404,5,0.0011225659433456861,0
444.17567020733975,100.44197663885781,1,1,0,2,1,19,53,1,99056,4,3,0,0.22613119847823232,986.2012209910889,0,3,0,1908.3975561382983,0,2,197292.02600413945,23541.310520989005,1,0.0010139816129991603,0
495.9785534203096,100.44197663885781,1,0,1,0,1,20,32,0,105543,3,3,0,0.20251274162199462,1050.7857723617196,0,-1,105543,2008.8395327771561,0,0,245994.7254529029,15871.313709449907,0,0.000951659749856532,0
839.454148169955,100.44197663885781,1,4,0,3,1,19,61,1,79615,8,3,1,0.11965153410442428,792.6466868155946,0,7,0,1908.3975561382983,0,3,704683.2668797448,51206.70303836725,4,0.001261580293394014,0
539.4087551285052,100.44197663885781,1,1,2,3,1,11,69,1,82942,2,3,0,0.18620753868729695,825.7702882353709,0,2,165884,1104.861743027436,2,3,290961.80510928365,37219.204103866854,1,0.0012109759309267547,0
893.2342720094583,52.15998289031503,1,3,0,3,0,11,57,1,51601,5,3,1,0.058394515889962084,989.283299967899,0,6,0,573.7598117934654,0,3,797867.464692267,50914.353504539125,0,0.001010813202788943,0
85.5235654227694,102.83523022746223,1,4,2,0,0,5,48,1,100449,2,3,0,1.2024198210062447,976.7955960016416,1,2,200898,514.1761511373112,2,0,7314.280242622716,4105.131140292931,0,0.0010237454477597036,1
504.2480649969895,102.83523022746223,0,2,2,0,0,7,40,0,64259,2,3,0,0.20393777857744716,624.8734004665998,0,0,128518,719.8466115922356,0,0,254266.11105320815,20169.92259987958,0,0.0016002992565742643,1
327.66098709340775,162.75229007585995,1,2,0,0,1,21,48,0,62414,3,3,0,0.49670939320421276,383.490763607126,0,2,0,3417.798091593059,0,0,107361.72246302632,15727.727380483571,2,0.002607582954031242,0
882.060722228193,145.86470529293717,1,2,2,1,1,13,62,0,71533,3,3,1,0.1653680995163974,490.4065027680391,0,1,143066,1896.2411688081834,0,1,778031.1176977213,54687.76477814796,2,0.002039096168156921,0
469.8682657545024,176.51013539186334,1,5,2,3,1,13,54,1,78287,4,3,0,0.3756587713120568,443.52693870070436,0,6,156574,2294.6317600942234,2,3,220776.18716314368,25372.886350743127,5,0.0022546256819929405,0
467.86368234670306,30.314362059409184,1,2,0,1,1,5,39,1,93366,5,3,0,0.06479315066166047,3079.926267853636,1,3,0,151.57181029704591,0,1,218896.42525901666,18246.68361152142,2,0.00032467961977368005,0
504.2480649969895,123.45692599802322,1,5,1,0,0,17,67,1,118552,2,3,0,0.24483371294396597,960.2701431420562,0,4,118552,2098.7677419663946,1,0,254266.11105320815,33784.620354798295,0,0.0010413648410248853,0
605.563007219535,65.47397661664425,1,5,0,3,0,10,24,1,55346,3,3,0,0.10812083273922302,845.3129450813043,0,8,0,654.7397661664425,0,3,366706.55571276665,14533.512173268842,0,0.0011829724577058242,0
470.402025644567,176.70440549260616,1,3,1,2,1,14,27,0,67477,5,3,0,0.37564550290887344,381.8637108219888,0,4,67477,2473.861676896486,0,2,221278.06573051188,12700.854692403309,3,0.002618696545431195,1
154.23434475456745,63.79956349530458,1,0,2,1,1,10,57,0,66363,2,3,0,0.4136534155011233,1040.1795304584502,0,-1,132726,637.9956349530459,0,1,23788.233101870766,8791.357651010345,0,0.0009613580178305193,1
817.8012949532063,100.44197663885781,1,5,0,2,1,12,19,1,97139,2,3,1,0.12281953728699463,967.1155750873585,0,7,0,1205.3037196662938,0,2,668798.958027141,15538.22460411092,5,0.0010339919357510584,0
601.7265481115206,192.0250117493969,1,5,1,1,0,7,47,1,97181,5,3,0,0.31912338312486765,506.0851141976572,0,5,97181,1344.1750822457782,1,1,362074.83870220615,28281.14776124147,0,0.0019759318778106738,0
939.3750567774364,179.26048071615543,1,0,2,3,1,17,44,0,90579,4,3,1,0.19082950885572336,505.29263136042,0,1,181158,3047.4281721746424,0,3,882425.4972956119,41332.5024982072,0,0.0019790293742123584,0
506.1363228494932,184.4754547638762,1,1,2,0,0,22,51,1,105501,4,3,0,0.364477802591403,571.897221421888,0,-1,211002,4058.460004805276,2,0,256173.9773076064,25812.952465324153,0,0.0017485493617550019,1
628.7726462248268,102.83523022746223,1,1,0,1,0,17,29,0,35123,4,3,0,0.16354914744604207,341.5463739645557,0,2,0,1748.198913866858,0,1,395355.04064057115,18234.406740519975,0,0.0029277767403331693,0
495.9785534203096,80.44050193345329,1,3,2,3,1,21,52,0,37498,5,3,0,0.1621854440655324,466.1582051168862,0,4,74996,1689.250540602519,0,3,245994.7254529029,25790.8847778561,3,0.0021451372552188934,0
528.5764658970295,102.83523022746223,1,5,0,0,0,14,57,1,37844,1,3,0,0.19455128417975248,368.0061776133772,0,5,0,1439.6932231844712,0,0,279393.0803001936,30128.858556130683,0,0.0027172738863115928,1
344.5388204283403,27.896442018059787,1,1,2,3,1,6,60,1,59278,4,3,0,0.0809674857056112,2124.9304825907266,1,2,118556,167.37865210835872,2,3,118706.9987821521,20672.329225700418,1,0.00047059569186490643,1
495.9785534203096,35.518776529272934,1,0,1,3,1,19,28,1,54903,1,3,0,0.07161353305366226,1545.7458100999477,0,2,54903,674.8567540561858,1,3,245994.7254529029,13887.399495768668,0,0.0006469251152789038,0
79.93874853411198,29.453451019395473,1,2,1,0,0,5,27,1,82571,4,3,0,0.36845023920817205,2803.440586491068,1,1,82571,147.26725509697735,1,0,6390.2035171999905,2158.3462104210234,0,0.00035670022549284835,0
340.4081925145298,65.63465940503654,1,3,0,0,0,2,68,0,95010,4,3,0,0.1928116327641998,1447.5583611043971,1,3,0,131.2693188100731,0,0,115877.73753100917,23147.757090988027,0,0.000690811162970988,0
92.310888029435,108.8373204555992,1,5,2,1,0,1,36,0,59411,3,3,0,1.1790301532024525,545.8697416594067,1,4,118822,108.8373204555992,0,1,8521.300048782887,3323.19196905966,0,0.0018319080397158688,1
192.7693388694611,162.97967545075446,0,5,1,3,1,19,41,1,76772,1,3,0,0.8454647217580618,471.0526008084808,0,7,76772,3096.6138335643345,1,0,37160.01800816913,7903.542893647906,5,0.002122877514891361,0
167.99526526580732,52.41115985378131,1,1,0,3,1,3,67,0,86702,4,3,0,0.31197998211946476,1654.2660044518116,1,4,0,157.23347956134393,0,3,28222.409151728967,11255.68277280909,1,0.0006044907310448462,0
740.421205581466,100.44197663885781,1,3,0,1,1,24,29,0,64424,4,3,1,0.13565518637459734,641.4051391246356,0,4,0,2410.6074393325875,0,1,548223.5616747115,21472.21496186251,3,0.001559052799982271,0
495.9785534203096,86.11019956698966,1,5,0,1,1,18,56,0,105829,4,3,0,0.17361678034900205,1228.9949452233013,0,6,0,1549.983592205814,0,1,245994.7254529029,27774.798991537336,5,0.0008136653082017355,0
58.9618669078652,2.8780426438008933,1,1,0,2,1,15,56,1,42793,1,3,0,0.04881193209669176,14868.785941088536,0,3,0,43.170639657013396,0,2,3476.5017492608094,3301.864546840451,1,6.725341505353305e-05,0
223.7594138957676,31.617950925642766,1,0,2,3,1,12,38,0,94828,2,3,0,0.14130333278568183,2999.182338634496,0,1,189656,379.4154111077132,0,3,50068.27530697744,8502.85772803917,0,0.0003334206933073508,0
66.48135309038771,102.83523022746223,0,3,2,1,0,23,39,1,73882,2,3,0,1.546828177333394,718.450280478584,0,2,147764,2365.2102952316313,2,0,4419.770308728804,2592.772770525121,0,0.0013918659262274439,0
216.98000108405137,66.84111358430383,1,0,0,3,1,6,62,1,101855,9,3,0,0.30805195525098944,1523.8375684979374,1,3,0,401.04668150582296,0,3,47080.32087043493,13452.760067211184,0,0.0006562314795819964,0
663.474076035962,29.967235412095828,0,2,0,1,1,22,33,0,50744,1,3,0,0.04516715346459374,1693.316026726908,0,3,0,659.2791790661082,0,0,440197.84957177343,21894.644509186746,2,0.0005905455791131309,0
495.9785534203096,171.21195356072354,1,4,1,0,1,22,64,1,67097,4,3,0,0.34520031638471377,391.8943660449665,0,3,67097,3766.662978335918,1,0,245994.7254529029,31742.627418899814,4,0.002551669998520426,0
832.9656732406293,134.0148085885321,0,4,1,0,0,21,36,0,89158,1,3,1,0.1608887531549185,665.2846871105363,0,3,89158,2814.310980359174,0,0,693831.8127972147,29986.764236662653,0,0.0015030990543695207,0
495.9785534203096,54.73597909221042,0,4,1,0,1,23,48,1,57182,4,3,0,0.11035956840219507,1044.687625001992,0,3,57182,1258.9275191208396,1,0,245994.7254529029,23806.97056417486,4,0.0009572071960584513,0
695.1419060591303,184.13545541236,0,0,0,3,1,15,60,0,78996,4,3,1,0.26488901590792174,429.0102621632175,0,3,0,2762.0318311854,0,0,483222.2695595207,41708.514363547816,0,0.0023309170653614693,0
495.9785534203096,190.38267196666217,1,0,0,2,1,12,30,1,104587,5,3,0,0.3838526296223241,549.351466284254,0,2,0,2284.592063599946,0,2,245994.7254529029,14879.356602609289,0,0.001820310857523446,0
960.1041985538076,43.210992714525865,1,2,0,1,0,1,52,0,101747,5,3,1,0.04500656572444326,2354.6554616829385,1,3,0,43.210992714525865,0,1,921800.0720806492,49925.418324797996,0,0.00042468640872081877,0
504.2480649969895,102.83523022746223,1,3,2,3,0,6,69,0,74545,4,3,0,0.20393777857744716,724.8974873213508,1,4,149090,617.0113813647733,0,3,254266.11105320815,34793.11648479228,0,0.001379486897049637,1
35.330526993495816,51.71380069864186,1,4,1,1,0,24,29,0,53777,5,3,0,1.463714388074713,1039.8964932664933,0,4,53777,1241.1312167674046,0,1,1248.2461376381366,1024.5852828113786,0,0.0009616162873041366,0
504.2480649969895,137.0907768603291,1,2,1,2,0,16,55,1,108796,4,3,0,0.27187169644596965,793.6055400053907,0,3,108796,2193.4524297652656,1,2,254266.11105320815,27733.643574834423,0,0.0012600602669221494,0
836.82920445377,55.458177970252834,0,3,1,0,1,18,20,1,85034,2,3,1,0.06627180035674363,1533.2995621603602,0,2,85034,998.247203464551,1,0,700283.1174267295,16736.5840890754,3,0.0006521806076351248,0
504.2480649969895,167.80642765420367,0,2,0,0,0,6,23,0,39543,3,3,0,0.33278546672302156,235.64651576687933,1,2,0,1006.838565925222,0,0,254266.11105320815,11597.705494930759,0,0.004243537013306789,0
21.27845507077741,102.83523022746223,1,5,1,3,0,12,40,1,34821,3,3,0,4.832833487459817,338.6096372126468,0,7,34821,1234.0227627295467,1,3,452.77265019909294,851.1382028310965,0,0.002953168405819948,0
626.4865854734464,5.658064118074213,0,5,1,3,1,13,44,0,42229,3,3,0,0.00903142102204522,7463.5067964505715,0,7,42229,73.55483353496477,0,0,392485.4417781779,27565.409760831644,5,0.00013398210083055204,0
970.660538475362,32.36496689703034,1,4,0,0,1,11,39,1,59709,5,3,1,0.03334323959215104,1844.8651651634661,0,4,0,356.01463586733377,0,0,942181.8809532798,37855.76100053912,4,0.0005420359554016135,0
32.76188156388804,91.9398441777995,1,3,0,1,1,4,64,0,77802,4,3,0,2.8063053704198935,846.227233641393,1,4,0,367.759376711198,0,1,1073.340883606227,2096.7604200888345,3,0.001181700502265973,0
704.6860684492259,35.368611251034785,1,3,2,0,0,5,18,0,72820,5,3,1,0.05019059242773034,2058.887737580296,1,1,145640,176.84305625517393,0,0,496582.45506642706,12684.349232086066,0,0.0004856924685329065,0
596.6300144561906,83.81804426540988,1,2,0,2,0,22,29,1,61304,2,3,0,0.14048579896170224,731.3938250083819,0,4,0,1843.9969738390173,0,2,355967.37414999417,17302.270419229528,0,0.0013672301486895013,0
495.9785534203096,100.44197663885781,1,0,0,3,1,15,50,0,59183,2,3,0,0.20251274162199462,589.2257597915888,0,3,0,1506.6296495828672,0,3,245994.7254529029,24798.92767101548,0,0.001697113690167238,0
495.9785534203096,100.44197663885781,1,3,0,1,1,12,22,0,59011,2,3,0,0.20251274162199462,587.5133283385676,0,4,0,1205.3037196662938,0,1,245994.7254529029,10911.52817524681,3,0.00170206020197346,0
160.12304950294887,100.44197663885781,0,1,0,0,1,2,30,0,78787,5,3,0,0.6272799384638752,784.4031214487252,1,1,0,200.88395327771562,0,0,25639.390982123816,4803.691485088466,1,0.001274838511433947,0
801.1139911507483,16.51106114800296,0,0,0,3,1,6,23,1,54817,5,3,1,0.020610127061051437,3320.0167759435744,1,3,0,99.06636688801775,0,0,641783.6268174814,18425.62179646721,0,0.0003011978026926002,0
495.9785534203096,97.93726659513484,1,2,2,3,1,7,41,1,95344,2,3,0,0.19746270462654333,973.5211458794821,0,3,190688,685.5608661659439,2,3,245994.7254529029,20335.120690232692,2,0.0010271882804041622,0
217.20854961659353,172.7620911566384,1,1,2,0,1,10,62,1,71857,1,3,0,0.7953742680092015,415.93036712463345,0,-1,143714,1727.6209115663842,2,0,47179.554026544174,13466.930076228798,1,0.002404215134802505,0
387.5939107192867,77.45711396938964,1,1,1,0,1,16,48,1,38601,4,3,0,0.1998408948831181,498.35319213229104,0,0,38601,1239.3138235102342,1,0,150229.03962667042,18604.507714525764,1,0.0020065570169781263,1
495.9785534203096,196.33997423287371,1,3,2,2,1,22,27,1,84895,5,3,0,0.39586383902871775,432.3877515605063,0,3,169790,4319.4794331232215,2,2,245994.7254529029,13391.420942348359,3,0.002312711720609613,0
255.8379687661396,36.201395803206694,1,5,0,2,1,6,66,0,97751,2,3,0,0.14150126338869676,2700.1997528322177,1,7,0,217.20837481924016,0,2,65453.06626238422,16885.305938565212,5,0.0003703391828628232,0
495.9785534203096,8.718633668021614,1,0,0,3,1,2,51,1,75978,3,3,0,0.017578650544256776,8714.43885510108,1,3,0,17.437267336043227,0,3,245994.7254529029,25294.90622443579,0,0.00011475057144765808,0
691.1824792495894,8.382450204635372,1,1,2,0,1,1,66,1,106259,3,3,1,0.012127694865379289,12676.365192272819,1,-1,212518,8.382450204635372,2,0,477733.2196216091,45618.0436304729,1,7.888622439897772e-05,0
299.17061618121886,100.44197663885781,1,5,0,2,1,22,61,1,66743,3,3,0,0.3357347654022825,664.4930957499621,0,7,0,2209.723486054872,0,2,89503.05758625017,18249.40758705435,5,0.0015048839841612402,0
641.8608978703701,76.07852661626522,1,5,1,3,0,21,56,0,97300,3,3,0,0.11852805937966641,1278.9416978429986,0,7,97300,1597.6490589415696,0,3,411985.41221495764,35944.21028074072,0,0.0007818884350239486,1
952.2496328785568,100.44197663885781,1,4,1,0,1,15,59,0,95329,5,3,1,0.10547861944060993,949.0952208433564,0,3,95329,1506.6296495828672,0,0,906779.3633173462,56182.72833983485,4,0.0010536240075407302,0
543.3970192621757,186.2819507823352,1,5,2,0,0,8,42,1,91642,1,3,0,0.3428100342458057,491.95319039299136,0,3,183284,1490.2556062586816,2,0,295280.32054301735,22822.67480901138,0,0.002032691539804843,0
176.78201442219498,100.44197663885781,1,0,2,0,1,10,62,1,91956,5,3,0,0.5681685264598236,915.5136435698653,0,-2,183912,1004.4197663885781,2,0,31251.880623169152,10960.484894176088,0,0.001092271133669626,0
495.9785534203096,161.958136771579,1,1,1,3,1,11,63,1,109465,3,3,0,0.3265426209554872,675.8845352387958,0,3,109465,1781.539504487369,1,3,245994.7254529029,31246.648865479503,1,0.0014795291393818995,0
978.9870318008224,49.23409757052168,1,3,2,0,0,19,55,1,87742,3,3,1,0.05029085776545659,1782.138890112093,0,1,175484,935.447853839912,2,0,958415.6084341843,53844.28674904523,0,0.0005611170984639423,0
757.2878818423546,57.70589687098655,0,1,1,1,0,16,51,1,83577,3,3,1,0.07620073984360844,1448.326852745286,0,1,83577,923.2943499357848,1,0,573484.9359852801,38621.68197396008,0,0.0006904436199835669,0
224.49377130297933,102.83523022746223,0,1,2,3,0,8,24,1,38249,3,3,0,0.4580760955219316,371.9445166349768,0,2,76498,822.6818418196979,2,0,50397.45335383438,5387.850511271504,0,0.0026885027510447643,1
371.3277476000683,5.152790174860433,1,2,1,2,1,21,36,0,83471,4,3,0,0.013876663427830206,16199.18474601207,0,3,83471,108.2085936720691,0,2,137884.29613774002,13367.798913602459,2,6.173076211017387e-05,0
504.2480649969895,91.86506399753507,1,1,1,1,0,10,44,1,74879,4,3,0,0.1821822836307434,815.0976741496545,0,1,74879,918.6506399753507,1,1,254266.11105320815,22186.91485986754,0,0.0012268304486850305,1
495.1396385683109,148.7649946154642,1,4,2,3,1,2,61,0,57083,4,3,0,0.30045058611266917,383.71258068842894,1,5,114166,297.5299892309284,0,3,245163.26168155755,30203.517952666964,4,0.0026060716595799906,0
504.2480649969895,75.47423114984433,0,0,1,0,0,11,24,0,45337,5,3,0,0.1496767888445837,600.6950890296483,0,-1,45337,830.2165426482876,0,0,254266.11105320815,12101.953559927748,0,0.0016647013796339566,0
554.1221739972053,128.9054014175562,1,1,1,2,0,11,68,0,104627,3,3,0,0.2326299279591838,811.6572218807768,0,2,104627,1417.9594155931181,0,2,307051.38371538906,37680.307831809965,0,0.0012320354151618706,0
151.2165618686594,48.47415432042603,0,0,0,0,1,18,60,0,117781,2,3,0,0.32056114569334493,2429.769052213655,0,0,0,872.5347777676685,0,0,22866.448583378096,9072.993712119563,0,0.0004115582544058178,0
